OID_,Name,StructType,Project_Id,ProjectLnk,Status,Appear_Dt,Appear_Src,Disapp_Dt,Disapp_Src,Model_ID,Model_Cred,ModelBatch,Model_File,Model_Dt,Model_Note,Model_LOD,Survey_Dt,Survey_Src,Centr_Lat,Centr_Lon,Centr_X_Ft,Centr_Y_Ft,Gnd_El_Ft,Z_Max_Ft,Z_MIn_Ft,Height_Ft,Tile_ID,Parcel_ID,Struct_ID,StructUse,GoogleLnk,NearMapLnk,Struct_Lnk,Parcel_Lnk,Editor,Edit_Dt,EditAction,QA_Issue,QA_Flag,RecInitUser,RecInitDt,RecModUser,RecModDt
39,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_CJIXSDF,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.361819143661798,-71.060299944858102,43902.183424359813216,54279.2421875,16.118478334557398,88.418589166671197,1.059840000001710,72.300110832113802,BOS_H_4,,,,"https://www.google.com/maps/search//@42.359819143661795,-71.0602999448581,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3618191436618,-71.0602999448581,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
40,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_1BDRM4P,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.361524316000043,-71.064610472999959,42766.268141880631447,54139.6640625,29.404694331602599,85.728305833341395,5.079845083339020,56.323611501738796,BOS_H_4,,,,"https://www.google.com/maps/search//@42.359524316,-71.064610473,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.361524316,-71.064610473,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
41,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_Q8VR4X3,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.361388402550126,-71.068945457735268,41566.421624262089608,54110.3437500,9.629161604657551,49.770372500002800,-0.329920999996830,40.141210895345253,BOS_H_4,,,,"https://www.google.com/maps/search//@42.359388402550096,-71.0689454577353,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3613884025501,-71.0689454577353,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
42,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_RKF4AYI,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.360537499432681,-71.068336503855562,41732.569323726318544,53801.0898438,14.296428812596700,89.993389166673296,0.599867166674812,75.696960354076595,BOS_H_4,,,,"https://www.google.com/maps/search//@42.3585374994327,-71.0683365038556,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3605374994327,-71.0683365038556,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
43,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_F1VKV35,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.359900168385252,-71.063817120476344,42955.200372451014118,53575.0468750,48.078522327750498,140.879114166672991,10.409886916677401,92.800591838922486,BOS_H_4,,,,"https://www.google.com/maps/search//@42.3579001683853,-71.0638171204763,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3599001683853,-71.0638171204763,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
44,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_1NETGF7,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.359918394810812,-71.068917699990621,41576.631136751806480,53574.6835938,27.689333641921600,104.724330833341995,3.980109750002160,77.034997191420388,BOS_H_4,,,,"https://www.google.com/maps/search//@42.357918394810795,-71.0689176999906,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3599183948108,-71.0689176999906,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
45,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_HPLBU7H,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.359868427600652,-71.073039270449385,40462.783621509297518,53550.8710938,2.954805900084870,29.396397500007900,-2.940151999995580,26.441591599923029,BOS_H_4,,,,"https://www.google.com/maps/search//@42.3578684276007,-71.0730392704494,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3598684276007,-71.0730392704494,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
46,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_EMHUW56,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.359607161000042,-71.069237501999964,41490.541362643241882,53460.8164062,53.069301915125799,102.952680833331996,7.119867250003150,49.883378918206198,BOS_H_4,,,,"https://www.google.com/maps/search//@42.357607161,-71.069237502,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.359607161,-71.069237502,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
47,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_UCUIVHP,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.359481024449700,-71.065432606679494,42519.360308685689233,53420.0742188,62.031427938985601,154.100872499999014,14.690062083333000,92.069444561013412,BOS_H_4,,,,"https://www.google.com/maps/search//@42.3574810244497,-71.0654326066795,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3594810244497,-71.0654326066795,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
48,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_3RFTYQ6,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.359466738982086,-71.064731472995675,42708.883863920338626,53415.8359375,63.959865756444302,128.871264166678998,15.500099833341700,64.911398410234696,BOS_H_4,,,,"https://www.google.com/maps/search//@42.3574667389821,-71.0647314729957,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3594667389821,-71.0647314729957,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
49,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_FHUK9BL,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.359099537666332,-71.065489020580259,42504.821491019421956,53280.9765625,71.860661477916196,129.297772500008989,18.049963500001500,57.437111022092793,BOS_H_4,,,,"https://www.google.com/maps/search//@42.3570995376663,-71.0654890205803,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3590995376663,-71.0654890205803,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
50,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_2UKEGH6,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.358941140000070,-71.068835351999951,41600.487336978316307,53218.6601562,30.728776712735201,124.704605833336004,5.130041833341240,93.975829120600807,BOS_H_4,,,,"https://www.google.com/maps/search//@42.356941140000096,-71.068835352,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3589411400001,-71.068835352,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
51,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_SN10TFK,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.358980868119168,-71.066542544357858,42220.301303209889738,53236.2812500,88.287911883420307,142.617955833339010,21.839982166668101,54.330043949918704,BOS_H_4,,,,"https://www.google.com/maps/search//@42.356980868119194,-71.0665425443579,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3589808681192,-71.0665425443579,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
52,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_LY4GFU9,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.358117900420702,-71.059331452691097,44170.898637040663743,52931.7890625,34.506400184025203,134.153405833335000,6.730104250003930,99.647005649309790,BOS_H_4,,,,"https://www.google.com/maps/search//@42.3561179004207,-71.0593314526911,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3581179004207,-71.0593314526911,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
53,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_AMW8V6M,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.357726134000075,-71.067321524999954,42011.715189054608345,52777.8593750,36.618712700426101,132.152097500001986,7.000116833340140,95.533384799575884,BOS_H_4,,,,"https://www.google.com/maps/search//@42.3557261340001,-71.067321525,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3577261340001,-71.067321525,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
54,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_XMIUIRW,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.358046610543830,-71.069765880210198,41350.833660189950024,52891.4101562,18.131700840929199,79.724380833344199,-0.050065916657331,61.592679992415000,BOS_H_4,,,,"https://www.google.com/maps/search//@42.3560466105438,-71.0697658802102,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3580466105438,-71.0697658802102,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
55,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_ZVIG3ZB,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.357881928845316,-71.064807143759097,42691.378796224125836,52838.1953125,88.080968241577196,142.716380833343010,22.690046083342200,54.635412591765814,BOS_H_4,,,,"https://www.google.com/maps/search//@42.3558819288453,-71.0648071437591,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3578819288453,-71.0648071437591,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
56,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_OQW05UO,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.357797993622043,-71.068917426240787,41580.610005263646599,52801.9687500,22.175260939502301,101.837197500005004,2.559837000007970,79.661936560502710,BOS_H_4,,,,"https://www.google.com/maps/search//@42.355797993622,-71.0689174262408,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.357797993622,-71.0689174262408,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
57,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_28WG0WE,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.357556595726656,-71.052384738483894,46049.515109314219444,52737.0156250,8.825970514254800,117.093072500006997,-1.420141916663850,108.267101985752191,BOS_I_4,,,,"https://www.google.com/maps/search//@42.355556595726696,-71.0523847384839,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3575565957267,-71.0523847384839,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
58,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_V6AY9PF,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.357307766849630,-71.073676903471167,40295.114142690814333,52616.8554688,5.729557106003330,45.603714166674798,-2.309903916655460,39.874157060671465,BOS_H_4,,,,"https://www.google.com/maps/search//@42.3553077668496,-71.0736769034712,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3573077668496,-71.0736769034712,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
59,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_3YFS2JU,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.357001906702870,-71.054767250482556,45406.624502550053876,52531.5039062,12.306450457318700,87.532764166666297,-0.429986416667816,75.226313709347593,BOS_I_4,,,,"https://www.google.com/maps/search//@42.355001906702896,-71.0547672504826,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3570019067029,-71.0547672504826,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
60,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_XW48368,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.357041839846872,-71.052752513377328,45951.096395053711603,52548.9062500,13.514411018083500,77.198139166677706,-0.070078999997349,63.683728148594206,BOS_I_4,,,,"https://www.google.com/maps/search//@42.3550418398469,-71.0527525133773,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3570418398469,-71.0527525133773,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
61,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_E1FEBPE,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.356562964998169,-71.054619394540225,45447.422339447584818,52371.7539062,12.223715532609701,132.152097500001986,-0.229855583325843,119.928381967392284,BOS_I_4,,,,"https://www.google.com/maps/search//@42.354562964998195,-71.0546193945402,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3565629649982,-71.0546193945402,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
62,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_ZOLPKUB,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.356525791724870,-71.053328337071861,45796.446245819883188,52360.0312500,16.650404856781300,297.571714166668016,0.770142416673480,280.921309309886738,BOS_I_4,,,,"https://www.google.com/maps/search//@42.354525791724896,-71.0533283370719,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3565257917249,-71.0533283370719,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
63,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_A5FFNU3,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.356274637696018,-71.058864369478954,44300.614938550308580,52260.7187500,21.994778920160901,146.390914166665993,3.429914000007560,124.396135246505096,BOS_H_4,,,,"https://www.google.com/maps/search//@42.354274637696,-71.058864369479,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.356274637696,-71.058864369479,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
64,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_N4IGLH0,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.356342038254972,-71.069761355387712,41355.189741383299406,52270.2382812,2.193784470955650,112.073397500004006,-1.150129333327640,109.879613029048357,BOS_H_4,,,,"https://www.google.com/maps/search//@42.354342038255,-71.0697613553877,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.356342038255,-71.0697613553877,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
65,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_91NKDMS,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.355465874545907,-71.063896731475040,42941.945815993836732,51958.9960938,29.318170583613199,48.359614166678497,4.969937166679300,19.041443583065298,BOS_H_4,,,,"https://www.google.com/maps/search//@42.3534658745459,-71.063896731475,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3554658745459,-71.063896731475,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
66,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_I3NOGRM,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.354990775441863,-71.059109570902493,44236.758953470103734,51792.5117188,21.525460457709300,293.536289166674010,2.639889333338940,272.010828708964709,BOS_H_4,,,,"https://www.google.com/maps/search//@42.352990775441896,-71.0591095709025,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3549907754419,-71.0591095709025,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
67,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_06V8ZLA,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.354784332409942,-71.053858934481838,45656.353737676872697,51724.6601562,18.698478233333802,89.468455833339206,1.529983416665350,70.769977600005404,BOS_I_4,,,,"https://www.google.com/maps/search//@42.3527843324099,-71.0538589344818,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3547843324099,-71.0538589344818,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
68,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_22X59II,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.354755331652349,-71.068118613122692,41802.127167598155211,51694.2539062,10.392643964803799,27.034197500004701,-1.010037749991170,16.641553535200902,BOS_H_4,,,,"https://www.google.com/maps/search//@42.3527553316523,-71.0681186131227,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3547553316523,-71.0681186131227,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
69,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_UPMN7HB,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.354191559101210,-71.062590950205987,43297.265873876414844,51496.4179688,23.019702474843999,120.537947500008002,1.259970833343690,97.518245025164006,BOS_H_4,,,,"https://www.google.com/maps/search//@42.3521915591012,-71.062590950206,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3541915591012,-71.062590950206,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
70,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_CLGDCK0,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.354141149242423,-71.051343220054918,46337.564198747044429,51493.8398438,0.000130833344883,185.760914166676002,-4.360096666656320,185.760783333331119,BOS_I_4,,,,"https://www.google.com/maps/search//@42.3521411492424,-71.0513432200549,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3541411492424,-71.0513432200549,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
71,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_37G1KX0,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.353869261850853,-71.057388744253728,44704.003865237958962,51386.2226562,20.800870420674400,443.043864166670005,1.460101666671110,422.242993745995591,BOS_H_4,,,,"https://www.google.com/maps/search//@42.3518692618509,-71.0573887442537,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3538692618509,-71.0573887442537,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
72,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_DUW2LJM,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.354042781332112,-71.051901172942479,46186.940270346887701,51457.1992188,11.185000529058600,43.635214166672100,-2.159969833330250,32.450213637613501,BOS_I_4,,,,"https://www.google.com/maps/search//@42.352042781332095,-71.0519011729425,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3540427813321,-71.0519011729425,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
73,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_8KGIBJV,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.352999377364128,-71.061175162052237,43682.181125462113414,51063.9296875,17.353327822317901,148.785922499999003,1.360036250000120,131.432594677681095,BOS_H_4,,,,"https://www.google.com/maps/search//@42.3509993773641,-71.0611751620522,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3529993773641,-71.0611751620522,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
74,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_C9JY8JE,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.353038743196450,-71.059871553921937,44034.472314382808690,51080.0937500,14.205325394337100,124.803030833340003,0.250130333341076,110.597705439002908,BOS_H_4,,,,"https://www.google.com/maps/search//@42.3510387431964,-71.0598715539219,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3530387431964,-71.0598715539219,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
75,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_7REVBXW,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.352780956380272,-71.060616096325788,43833.706514737874386,50985.1132812,13.435974752815801,117.847664166678001,0.119881250007893,104.411689413862206,BOS_H_4,,,,"https://www.google.com/maps/search//@42.3507809563803,-71.0606160963258,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3527809563803,-71.0606160963258,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
76,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_SC6K3I5,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.352740694975836,-71.073341862929524,40393.994458132234286,50952.9765625,9.435478468595081,79.625955833340399,-1.510036749998110,70.190477364745320,BOS_H_4,,,,"https://www.google.com/maps/search//@42.3507406949758,-71.0733418629295,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3527406949758,-71.0733418629295,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
